x f(x) f'(x) (analytical) f'(x) (fd) f''(x) (analytical) f''(x) (fd)
-0.79 0.81 0.94 0.93 -3.22 -3.21
-0.79 0.81 0.93 0.93 -3.21 -3.21
-0.79 0.81 0.93 0.93 -3.21 -3.20
-0.79 0.81 0.93 0.92 -3.20 -3.20
-0.79 0.81 0.92 0.92 -3.19 -3.19
-0.79 0.81 0.92 0.92 -3.19 -3.19
-0.79 0.81 0.92 0.92 -3.18 -3.18
-0.79 0.81 0.91 0.91 -3.18 -3.18
-0.79 0.82 0.91 0.91 -3.17 -3.17
-0.78 0.82 0.91 0.91 -3.17 -3.16
-0.78 0.82 0.90 0.90 -3.16 -3.16
-0.78 0.82 0.90 0.90 -3.16 -3.15
-0.78 0.82 0.90 0.90 -3.15 -3.15
-0.78 0.82 0.89 0.89 -3.15 -3.14
-0.78 0.82 0.89 0.89 -3.14 -3.14
-0.78 0.82 0.89 0.89 -3.13 -3.13
-0.78 0.82 0.89 0.88 -3.13 -3.13
-0.78 0.82 0.88 0.88 -3.12 -3.12
-0.78 0.82 0.88 0.88 -3.12 -3.12
-0.77 0.82 0.88 0.87 -3.11 -3.11
-0.77 0.83 0.87 0.87 -3.11 -3.10
-0.77 0.83 0.87 0.87 -3.10 -3.10
-0.77 0.83 0.87 0.87 -3.10 -3.09
-0.77 0.83 0.86 0.86 -3.09 -3.09
-0.77 0.83 0.86 0.86 -3.08 -3.08
-0.77 0.83 0.86 0.86 -3.08 -3.08
-0.77 0.83 0.85 0.85 -3.07 -3.07
-0.77 0.83 0.85 0.85 -3.07 -3.06
-0.77 0.83 0.85 0.85 -3.06 -3.06
-0.76 0.83 0.85 0.84 -3.06 -3.05
-0.76 0.83 0.84 0.84 -3.05 -3.05
-0.76 0.84 0.84 0.84 -3.04 -3.04
-0.76 0.84 0.84 0.83 -3.04 -3.04
-0.76 0.84 0.83 0.83 -3.03 -3.03
-0.76 0.84 0.83 0.83 -3.03 -3.02
-0.76 0.84 0.83 0.83 -3.02 -3.02
-0.76 0.84 0.82 0.82 -3.02 -3.01
-0.76 0.84 0.82 0.82 -3.01 -3.01
-0.76 0.84 0.82 0.82 -3.00 -3.00
-0.75 0.84 0.81 0.81 -3.00 -3.00
-0.75 0.84 0.81 0.81 -2.99 -2.99
-0.75 0.84 0.81 0.81 -2.99 -2.98
-0.75 0.84 0.81 0.80 -2.98 -2.98
-0.75 0.85 0.80 0.80 -2.98 -2.97
-0.75 0.85 0.80 0.80 -2.97 -2.97
-0.75 0.85 0.80 0.80 -2.96 -2.96
-0.75 0.85 0.79 0.79 -2.96 -2.96
-0.75 0.85 0.79 0.79 -2.95 -2.95
-0.75 0.85 0.79 0.79 -2.95 -2.94
-0.74 0.85 0.79 0.78 -2.94 -2.94
-0.74 0.85 0.78 0.78 -2.93 -2.93
-0.74 0.85 0.78 0.78 -2.93 -2.93
-0.74 0.85 0.78 0.77 -2.92 -2.92
-0.74 0.85 0.77 0.77 -2.92 -2.91
-0.74 0.85 0.77 0.77 -2.91 -2.91
-0.74 0.85 0.77 0.77 -2.91 -2.90
-0.74 0.86 0.76 0.76 -2.90 -2.90
-0.74 0.86 0.76 0.76 -2.89 -2.89
-0.74 0.86 0.76 0.76 -2.89 -2.88
-0.73 0.86 0.76 0.75 -2.88 -2.88
-0.73 0.86 0.75 0.75 -2.88 -2.87
-0.73 0.86 0.75 0.75 -2.87 -2.87
-0.73 0.86 0.75 0.75 -2.86 -2.86
-0.73 0.86 0.74 0.74 -2.86 -2.86
-0.73 0.86 0.74 0.74 -2.85 -2.85
-0.73 0.86 0.74 0.74 -2.85 -2.84
-0.73 0.86 0.74 0.73 -2.84 -2.84
-0.73 0.86 0.73 0.73 -2.83 -2.83
-0.73 0.86 0.73 0.73 -2.83 -2.83
-0.72 0.87 0.73 0.73 -2.82 -2.82
-0.72 0.87 0.72 0.72 -2.82 -2.81
-0.72 0.87 0.72 0.72 -2.81 -2.81
-0.72 0.87 0.72 0.72 -2.80 -2.80
-0.72 0.87 0.72 0.71 -2.80 -2.80
-0.72 0.87 0.71 0.71 -2.79 -2.79
-0.72 0.87 0.71 0.71 -2.79 -2.78
-0.72 0.87 0.71 0.71 -2.78 -2.78
-0.72 0.87 0.71 0.70 -2.77 -2.77
-0.72 0.87 0.70 0.70 -2.77 -2.76
-0.71 0.87 0.70 0.70 -2.76 -2.76
-0.71 0.87 0.70 0.70 -2.76 -2.75
-0.71 0.87 0.69 0.69 -2.75 -2.75
-0.71 0.87 0.69 0.69 -2.74 -2.74
-0.71 0.87 0.69 0.69 -2.74 -2.73
-0.71 0.88 0.69 0.68 -2.73 -2.73
-0.71 0.88 0.68 0.68 -2.73 -2.72
-0.71 0.88 0.68 0.68 -2.72 -2.72
-0.71 0.88 0.68 0.68 -2.71 -2.71
-0.71 0.88 0.68 0.67 -2.71 -2.70
-0.70 0.88 0.67 0.67 -2.70 -2.70
-0.70 0.88 0.67 0.67 -2.70 -2.69
-0.70 0.88 0.67 0.67 -2.69 -2.69
-0.70 0.88 0.66 0.66 -2.68 -2.68
-0.70 0.88 0.66 0.66 -2.68 -2.67
-0.70 0.88 0.66 0.66 -2.67 -2.67
-0.70 0.88 0.66 0.65 -2.66 -2.66
-0.70 0.88 0.65 0.65 -2.66 -2.66
-0.70 0.88 0.65 0.65 -2.65 -2.65
-0.70 0.88 0.65 0.65 -2.65 -2.64
-0.69 0.89 0.65 0.64 -2.64 -2.64
-0.69 0.89 0.64 0.64 -2.63 -2.63
-0.69 0.89 0.64 0.64 -2.63 -2.62
-0.69 0.89 0.64 0.64 -2.62 -2.62
-0.69 0.89 0.64 0.63 -2.62 -2.61
-0.69 0.89 0.63 0.63 -2.61 -2.61
-0.69 0.89 0.63 0.63 -2.60 -2.60
-0.69 0.89 0.63 0.63 -2.60 -2.59
-0.69 0.89 0.62 0.62 -2.59 -2.59
-0.69 0.89 0.62 0.62 -2.58 -2.58
-0.68 0.89 0.62 0.62 -2.58 -2.58
-0.68 0.89 0.62 0.62 -2.57 -2.57
-0.68 0.89 0.61 0.61 -2.57 -2.56
-0.68 0.89 0.61 0.61 -2.56 -2.56
-0.68 0.89 0.61 0.61 -2.55 -2.55
-0.68 0.89 0.61 0.61 -2.55 -2.54
-0.68 0.90 0.60 0.60 -2.54 -2.54
-0.68 0.90 0.60 0.60 -2.54 -2.53
-0.68 0.90 0.60 0.60 -2.53 -2.53
-0.68 0.90 0.60 0.60 -2.52 -2.52
-0.67 0.90 0.59 0.59 -2.52 -2.51
-0.67 0.90 0.59 0.59 -2.51 -2.51
-0.67 0.90 0.59 0.59 -2.50 -2.50
-0.67 0.90 0.59 0.59 -2.50 -2.49
-0.67 0.90 0.58 0.58 -2.49 -2.49
-0.67 0.90 0.58 0.58 -2.49 -2.48
-0.67 0.90 0.58 0.58 -2.48 -2.48
-0.67 0.90 0.58 0.58 -2.47 -2.47
-0.67 0.90 0.57 0.57 -2.47 -2.46
-0.67 0.90 0.57 0.57 -2.46 -2.46
-0.66 0.90 0.57 0.57 -2.45 -2.45
-0.66 0.90 0.57 0.57 -2.45 -2.45
-0.66 0.90 0.56 0.56 -2.44 -2.44
-0.66 0.91 0.56 0.56 -2.44 -2.43
-0.66 0.91 0.56 0.56 -2.43 -2.43
-0.66 0.91 0.56 0.56 -2.42 -2.42
-0.66 0.91 0.55 0.55 -2.42 -2.41
-0.66 0.91 0.55 0.55 -2.41 -2.41
-0.66 0.91 0.55 0.55 -2.40 -2.40
-0.66 0.91 0.55 0.55 -2.40 -2.40
-0.65 0.91 0.54 0.54 -2.39 -2.39
-0.65 0.91 0.54 0.54 -2.39 -2.38
-0.65 0.91 0.54 0.54 -2.38 -2.38
-0.65 0.91 0.54 0.54 -2.37 -2.37
-0.65 0.91 0.54 0.53 -2.37 -2.36
-0.65 0.91 0.53 0.53 -2.36 -2.36
-0.65 0.91 0.53 0.53 -2.36 -2.35
-0.65 0.91 0.53 0.53 -2.35 -2.35
-0.65 0.91 0.53 0.52 -2.34 -2.34
-0.65 0.91 0.52 0.52 -2.34 -2.33
-0.64 0.91 0.52 0.52 -2.33 -2.33
-0.64 0.92 0.52 0.52 -2.32 -2.32
-0.64 0.92 0.52 0.52 -2.32 -2.31
-0.64 0.92 0.51 0.51 -2.31 -2.31
-0.64 0.92 0.51 0.51 -2.31 -2.30
-0.64 0.92 0.51 0.51 -2.30 -2.30
-0.64 0.92 0.51 0.51 -2.29 -2.29
-0.64 0.92 0.51 0.50 -2.29 -2.28
-0.64 0.92 0.50 0.50 -2.28 -2.28
-0.64 0.92 0.50 0.50 -2.27 -2.27
-0.63 0.92 0.50 0.50 -2.27 -2.27
-0.63 0.92 0.50 0.49 -2.26 -2.26
-0.63 0.92 0.49 0.49 -2.26 -2.25
-0.63 0.92 0.49 0.49 -2.25 -2.25
-0.63 0.92 0.49 0.49 -2.24 -2.24
-0.63 0.92 0.49 0.49 -2.24 -2.23
-0.63 0.92 0.48 0.48 -2.23 -2.23
-0.63 0.92 0.48 0.48 -2.22 -2.22
-0.63 0.92 0.48 0.48 -2.22 -2.22
-0.63 0.92 0.48 0.48 -2.21 -2.21
-0.62 0.92 0.48 0.47 -2.21 -2.20
-0.62 0.93 0.47 0.47 -2.20 -2.20
-0.62 0.93 0.47 0.47 -2.19 -2.19
-0.62 0.93 0.47 0.47 -2.19 -2.18
-0.62 0.93 0.47 0.47 -2.18 -2.18
-0.62 0.93 0.47 0.46 -2.18 -2.17
-0.62 0.93 0.46 0.46 -2.17 -2.17
-0.62 0.93 0.46 0.46 -2.16 -2.16
-0.62 0.93 0.46 0.46 -2.16 -2.15
-0.62 0.93 0.46 0.46 -2.15 -2.15
-0.61 0.93 0.45 0.45 -2.14 -2.14
-0.61 0.93 0.45 0.45 -2.14 -2.14
-0.61 0.93 0.45 0.45 -2.13 -2.13
-0.61 0.93 0.45 0.45 -2.13 -2.12
-0.61 0.93 0.45 0.44 -2.12 -2.12
-0.61 0.93 0.44 0.44 -2.11 -2.11
-0.61 0.93 0.44 0.44 -2.11 -2.10
-0.61 0.93 0.44 0.44 -2.10 -2.10
-0.61 0.93 0.44 0.44 -2.10 -2.09
-0.61 0.93 0.44 0.43 -2.09 -2.09
-0.60 0.93 0.43 0.43 -2.08 -2.08
-0.60 0.93 0.43 0.43 -2.08 -2.07
-0.60 0.93 0.43 0.43 -2.07 -2.07
-0.60 0.94 0.43 0.43 -2.06 -2.06
-0.60 0.94 0.42 0.42 -2.06 -2.06
-0.60 0.94 0.42 0.42 -2.05 -2.05
-0.60 0.94 0.42 0.42 -2.05 -2.04
-0.60 0.94 0.42 0.42 -2.04 -2.04
-0.60 0.94 0.42 0.42 -2.03 -2.03
-0.60 0.94 0.41 0.41 -2.03 -2.02
-0.59 0.94 0.41 0.41 -2.02 -2.02
-0.59 0.94 0.41 0.41 -2.02 -2.01
-0.59 0.94 0.41 0.41 -2.01 -2.01
-0.59 0.94 0.41 0.41 -2.00 -2.00
-0.59 0.94 0.40 0.40 -2.00 -1.99
-0.59 0.94 0.40 0.40 -1.99 -1.99
-0.59 0.94 0.40 0.40 -1.99 -1.98
-0.59 0.94 0.40 0.40 -1.98 -1.98
-0.59 0.94 0.40 0.40 -1.97 -1.97
-0.59 0.94 0.39 0.39 -1.97 -1.96
-0.58 0.94 0.39 0.39 -1.96 -1.96
-0.58 0.94 0.39 0.39 -1.95 -1.95
-0.58 0.94 0.39 0.39 -1.95 -1.95
-0.58 0.94 0.39 0.39 -1.94 -1.94
-0.58 0.94 0.38 0.38 -1.94 -1.93
-0.58 0.94 0.38 0.38 -1.93 -1.93
-0.58 0.94 0.38 0.38 -1.92 -1.92
-0.58 0.94 0.38 0.38 -1.92 -1.92
-0.58 0.95 0.38 0.38 -1.91 -1.91
-0.58 0.95 0.38 0.37 -1.91 -1.90
-0.57 0.95 0.37 0.37 -1.90 -1.90
-0.57 0.95 0.37 0.37 -1.89 -1.89
-0.57 0.95 0.37 0.37 -1.89 -1.89
-0.57 0.95 0.37 0.37 -1.88 -1.88
-0.57 0.95 0.37 0.36 -1.88 -1.87
-0.57 0.95 0.36 0.36 -1.87 -1.87
-0.57 0.95 0.36 0.36 -1.86 -1.86
-0.57 0.95 0.36 0.36 -1.86 -1.86
-0.57 0.95 0.36 0.36 -1.85 -1.85
-0.57 0.95 0.36 0.36 -1.85 -1.84
-0.56 0.95 0.35 0.35 -1.84 -1.84
-0.56 0.95 0.35 0.35 -1.83 -1.83
-0.56 0.95 0.35 0.35 -1.83 -1.83
-0.56 0.95 0.35 0.35 -1.82 -1.82
-0.56 0.95 0.35 0.35 -1.82 -1.81
-0.56 0.95 0.35 0.34 -1.81 -1.81
-0.56 0.95 0.34 0.34 -1.80 -1.80
-0.56 0.95 0.34 0.34 -1.80 -1.80
-0.56 0.95 0.34 0.34 -1.79 -1.79
-0.56 0.95 0.34 0.34 -1.79 -1.78
-0.55 0.95 0.34 0.34 -1.78 -1.78
-0.55 0.95 0.33 0.33 -1.77 -1.77
-0.55 0.95 0.33 0.33 -1.77 -1.77
-0.55 0.95 0.33 0.33 -1.76 -1.76
-0.55 0.95 0.33 0.33 -1.76 -1.75
-0.55 0.95 0.33 0.33 -1.75 -1.75
-0.55 0.95 0.33 0.33 -1.74 -1.74
-0.55 0.96 0.32 0.32 -1.74 -1.74
-0.55 0.96 0.32 0.32 -1.73 -1.73
-0.55 0.96 0.32 0.32 -1.73 -1.72
-0.54 0.96 0.32 0.32 -1.72 -1.72
-0.54 0.96 0.32 0.32 -1.72 -1.71
-0.54 0.96 0.32 0.31 -1.71 -1.71
-0.54 0.96 0.31 0.31 -1.70 -1.70
-0.54 0.96 0.31 0.31 -1.70 -1.70
-0.54 0.96 0.31 0.31 -1.69 -1.69
-0.54 0.96 0.31 0.31 -1.69 -1.68
-0.54 0.96 0.31 0.31 -1.68 -1.68
-0.54 0.96 0.31 0.30 -1.67 -1.67
-0.54 0.96 0.30 0.30 -1.67 -1.67
-0.53 0.96 0.30 0.30 -1.66 -1.66
-0.53 0.96 0.30 0.30 -1.66 -1.65
-0.53 0.96 0.30 0.30 -1.65 -1.65
-0.53 0.96 0.30 0.30 -1.65 -1.64
-0.53 0.96 0.30 0.29 -1.64 -1.64
-0.53 0.96 0.29 0.29 -1.63 -1.63
-0.53 0.96 0.29 0.29 -1.63 -1.63
-0.53 0.96 0.29 0.29 -1.62 -1.62
-0.53 0.96 0.29 0.29 -1.62 -1.61
-0.53 0.96 0.29 0.29 -1.61 -1.61
-0.52 0.96 0.29 0.28 -1.61 -1.60
-0.52 0.96 0.28 0.28 -1.60 -1.60
-0.52 0.96 0.28 0.28 -1.59 -1.59
-0.52 0.96 0.28 0.28 -1.59 -1.59
-0.52 0.96 0.28 0.28 -1.58 -1.58
-0.52 0.96 0.28 0.28 -1.58 -1.57
-0.52 0.96 0.28 0.28 -1.57 -1.57
-0.52 0.96 0.27 0.27 -1.57 -1.56
-0.52 0.96 0.27 0.27 -1.56 -1.56
-0.52 0.96 0.27 0.27 -1.55 -1.55
-0.51 0.97 0.27 0.27 -1.55 -1.55
-0.51 0.97 0.27 0.27 -1.54 -1.54
-0.51 0.97 0.27 0.27 -1.54 -1.53
-0.51 0.97 0.27 0.26 -1.53 -1.53
-0.51 0.97 0.26 0.26 -1.53 -1.52
-0.51 0.97 0.26 0.26 -1.52 -1.52
-0.51 0.97 0.26 0.26 -1.51 -1.51
-0.51 0.97 0.26 0.26 -1.51 -1.51
-0.51 0.97 0.26 0.26 -1.50 -1.50
-0.51 0.97 0.26 0.26 -1.50 -1.49
-0.50 0.97 0.25 0.25 -1.49 -1.49
-0.50 0.97 0.25 0.25 -1.49 -1.48
-0.50 0.97 0.25 0.25 -1.48 -1.48
-0.50 0.97 0.25 0.25 -1.47 -1.47
-0.50 0.97 0.25 0.25 -1.47 -1.47
-0.50 0.97 0.25 0.25 -1.46 -1.46
-0.50 0.97 0.25 0.25 -1.46 -1.46
-0.50 0.97 0.24 0.24 -1.45 -1.45
-0.50 0.97 0.24 0.24 -1.45 -1.44
-0.50 0.97 0.24 0.24 -1.44 -1.44
-0.49 0.97 0.24 0.24 -1.44 -1.43
-0.49 0.97 0.24 0.24 -1.43 -1.43
-0.49 0.97 0.24 0.24 -1.42 -1.42
-0.49 0.97 0.24 0.24 -1.42 -1.42
-0.49 0.97 0.23 0.23 -1.41 -1.41
-0.49 0.97 0.23 0.23 -1.41 -1.41
-0.49 0.97 0.23 0.23 -1.40 -1.40
-0.49 0.97 0.23 0.23 -1.40 -1.39
-0.49 0.97 0.23 0.23 -1.39 -1.39
-0.49 0.97 0.23 0.23 -1.39 -1.38
